Size,Eval per Kernel,Repeat,Out of order,Dummy Time (ns),Compute Time (ns),Native Compute Time (ns)
16384,2,32,1,1.0329532623291016,1.4646129608154297,1.5276432037353516
16384,4,8,0,1.610870361328125,1.8307113647460938,1.8645477294921875
16384,4,8,1,1.4078903198242188,2.0106658935546875,1.6929244995117188
16384,4,16,0,1.43890380859375,1.7723503112792969,1.7122650146484375
16384,4,16,1,1.1568183898925781,1.7091064453125,1.3984947204589844
16384,4,32,0,1.3908805847167969,1.6629505157470703,1.6972484588623047
16384,4,32,1,1.0215320587158203,1.6290397644042969,1.4091720581054688
16384,8,8,0,1.6189804077148438,1.8644027709960938,1.9846420288085938
16384,8,8,1,1.5235748291015625,2.2681198120117188,1.6906509399414062
16384,8,16,0,1.4532928466796875,1.7089996337890625,1.7785415649414062
16384,8,16,1,1.1521835327148438,2.0541763305664062,1.49072265625
16384,8,32,0,1.3589916229248047,1.6120777130126953,1.5947246551513672
16384,8,32,1,3.0188732147216797,4.47564697265625,2.7541065216064453
32768,1,4,0,0.9710159301757812,0.9408798217773438,1.021484375
32768,1,4,1,0.9245376586914062,1.0657958984375,0.9435501098632812
32768,1,8,0,0.9589080810546875,1.1049957275390625,0.9778633117675781
32768,1,8,1,54.216312408447266,0.9258270263671875,0.8034629821777344
32768,1,16,0,0.7147312164306641,0.8513393402099609,0.86419677734375
32768,1,16,1,0.6306819915771484,0.8395004272460938,0.7517623901367188
32768,2,4,0,0.9580459594726562,1.0239639282226562,1.0074844360351562
32768,2,4,1,0.99981689453125,1.1444015502929688,0.9563140869140625
32768,2,8,0,1.2131385803222656,1.1753959655761719,1.34930419921875
32768,2,8,1,0.7228546142578125,1.0030517578125,0.8295707702636719
32768,2,16,0,0.7461948394775391,0.8446922302246094,0.8790264129638672
32768,2,16,1,0.6269321441650391,0.9226341247558594,0.7501373291015625
32768,4,4,0,0.9641952514648438,1.0426025390625,0.9239349365234375
32768,4,4,1,0.88983154296875,1.3259658813476562,1.00665283203125
32768,4,8,0,0.7564697265625,0.8866729736328125,0.8723297119140625
32768,4,8,1,0.7209091186523438,1.17169189453125,0.8687553405761719
32768,4,16,0,0.7485446929931641,0.8217239379882812,0.8769435882568359
32768,4,16,1,0.6127586364746094,1.0992813110351562,0.8023967742919922
32768,8,4,0,0.8596267700195312,1.4245452880859375,0.9907379150390625
32768,8,4,1,0.997406005859375,1.733306884765625,1.1530685424804688
32768,8,8,0,0.7887420654296875,1.2678642272949219,0.9129180908203125
32768,8,8,1,0.7590103149414062,1.5475006103515625,0.9900894165039062
32768,8,16,0,0.7359180450439453,1.1900367736816406,0.8933982849121094
32768,8,16,1,0.615203857421875,1.4434070587158203,0.8946647644042969
65536,1,32,0,0.3392009735107422,0.42798471450805664,0.42999696731567383
65536,1,32,1,0.3427562713623047,0.5153036117553711,0.473355770111084
65536,1,64,0,0.49964404106140137,0.6104412078857422,0.6025538444519043
65536,1,64,1,0.3223445415496826,0.5401146411895752,0.4186248779296875
65536,1,128,0,0.3084096908569336,0.3808751106262207,0.40752291679382324
65536,1,128,1,0.31641948223114014,0.5187292098999023,0.41598033905029297
65536,2,32,0,0.32723379135131836,0.4492034912109375,0.4143867492675781
65536,2,32,1,0.33896780014038086,0.5957708358764648,0.4533987045288086
65536,2,64,0,0.33666133880615234,0.4398458003997803,0.39896082878112793
65536,2,64,1,0.32195401191711426,0.6177444458007812,0.45869970321655273
65536,2,128,0,0.3112192153930664,0.4313544034957886,0.387037992477417
65536,2,128,1,0.3333866596221924,0.5909277200698853,0.43555307388305664
65536,3,32,0,0.3414115905761719,0.538726806640625,0.40462255477905273
65536,3,32,1,0.33951807022094727,0.6856632232666016,0.47176456451416016
65536,3,64,0,0.32755422592163086,0.5275547504425049,0.39324307441711426
65536,3,64,1,0.32271647453308105,0.7081377506256104,0.45986104011535645
65536,3,128,0,0.49256348609924316,0.5606855154037476,0.6005077362060547
65536,3,128,1,0.3307929039001465,0.6743381023406982,0.45895814895629883
65536,4,32,0,0.3268418312072754,0.628695011138916,0.41835451126098633
65536,4,32,1,0.3368220329284668,0.8291325569152832,0.4889044761657715
65536,4,64,0,0.3306126594543457,0.6173100471496582,0.394533634185791
65536,4,64,1,0.32346057891845703,0.7915139198303223,0.5150809288024902
65536,4,128,0,0.322748064994812,0.6143937110900879,0.37607860565185547
65536,4,128,1,0.3301759958267212,0.7598139047622681,0.4835491180419922
65536,6,32,0,0.3274111747741699,0.8101730346679688,0.4093341827392578
65536,6,32,1,0.3372488021850586,0.9437026977539062,0.5481443405151367
65536,6,64,0,0.32592177391052246,0.8009815216064453,0.3824632167816162
65536,6,64,1,0.326904296875,0.9680688381195068,0.5402047634124756
65536,6,128,0,0.3910404443740845,0.7981171607971191,0.4209260940551758
65536,6,128,1,0.33416759967803955,0.9345221519470215,0.5297951698303223
65536,8,32,0,0.3282909393310547,0.9912662506103516,0.40838623046875
65536,8,32,1,0.3351778984069824,1.1215925216674805,0.5861926078796387
65536,8,64,0,0.4001576900482178,0.9848322868347168,0.46343135833740234
65536,8,64,1,0.3240325450897217,1.1499443054199219,0.5718982219696045
65536,8,128,0,0.31242990493774414,0.978380560874939,0.3989297151565552
65536,8,128,1,0.33244788646698,1.1184237003326416,0.5716143846511841
65536,16,32,0,0.34959983825683594,1.729947566986084,0.6195812225341797
65536,16,32,1,0.33998584747314453,1.8323101997375488,0.8420567512512207
65536,16,64,0,0.31705164909362793,1.7316839694976807,0.6140573024749756
65536,16,64,1,0.3218405246734619,1.8443074226379395,0.8036696910858154
65536,16,128,0,0.32810699939727783,1.7137537002563477,0.6054044961929321
65536,16,128,1,0.3173966407775879,1.8483799695968628,0.7945871353149414
65536,32,32,0,0.6097044944763184,3.204887866973877,1.0458579063415527
65536,32,32,1,0.3373074531555176,3.262819766998291,1.257349967956543
65536,32,64,0,0.33136987686157227,3.18705677986145,1.025813341140747
65536,32,64,1,0.3223295211791992,3.287721633911133,1.2036981582641602
65536,32,128,0,0.3224583864212036,3.1926783323287964,1.0225160121917725
65536,32,128,1,0.31759488582611084,3.253533959388733,1.188607931137085
65536,64,32,0,0.3391847610473633,6.135922431945801,1.8850245475769043
65536,64,32,1,0.338895320892334,6.105335712432861,2.071237087249756
65536,64,64,0,0.3299374580383301,6.124238967895508,1.874725341796875
65536,64,64,1,0.32594728469848633,6.134328603744507,2.025608777999878
65536,64,128,0,0.33538854122161865,6.348423600196838,1.868326187133789
65536,64,128,1,0.31871604919433594,6.107675552368164,2.004177212715149
131072,1,32,0,0.17020082473754883,0.29615044593811035,0.21373224258422852
131072,1,32,1,0.21942138671875,0.3726768493652344,0.2752199172973633
131072,1,64,0,0.16140949726104736,0.28994715213775635,0.19594144821166992
131072,1,64,1,0.21212923526763916,0.3818538188934326,0.28623807430267334
131072,1,128,0,0.15929245948791504,0.28755342960357666,0.19849920272827148
131072,1,128,1,0.20963317155838013,0.3777385950088501,0.27249377965927124
131072,2,32,0,0.16962504386901855,0.37900233268737793,0.21233534812927246
131072,2,32,1,0.220689058303833,0.4535684585571289,0.3252227306365967
131072,2,64,0,0.16183459758758545,0.3731343746185303,0.19992375373840332
131072,2,64,1,0.21228694915771484,0.4668416976928711,0.3047342300415039
131072,2,128,0,0.1557539701461792,0.3712751269340515,0.1989375352859497
131072,2,128,1,0.21659505367279053,0.45054465532302856,0.2956152558326721
131072,3,32,0,0.16955161094665527,0.4689822196960449,0.22871875762939453
131072,3,32,1,0.21899032592773438,0.5385758876800537,0.347750186920166
131072,3,64,0,0.16168761253356934,0.46220457553863525,0.22393798828125
131072,3,64,1,0.21197879314422607,0.5513021945953369,0.3117252588272095
131072,3,128,0,0.15865159034729004,0.4604359269142151,0.22165226936340332
131072,3,128,1,0.211351215839386,0.5367701053619385,0.316978394985199
131072,4,32,0,0.16500616073608398,0.5585286617279053,0.25174856185913086
131072,4,32,1,0.2189183235168457,0.6248748302459717,0.34098291397094727
131072,4,64,0,0.16166996955871582,0.5541626214981079,0.24794292449951172
131072,4,64,1,0.21227693557739258,0.6397789716720581,0.3345630168914795
131072,4,128,0,0.1612434983253479,0.5507321953773499,0.2457592487335205
131072,4,128,1,0.2096962332725525,0.6245436072349548,0.3403174877166748
131072,6,32,0,0.16974472999572754,0.7395198345184326,0.302048921585083
131072,6,32,1,0.2193915843963623,0.8025815486907959,0.4186725616455078
131072,6,64,0,0.16514527797698975,0.7348017692565918,0.2976466417312622
131072,6,64,1,0.21257615089416504,0.8196295499801636,0.40110349655151367
131072,6,128,0,0.15739786624908447,0.7303354740142822,0.2954336404800415
131072,6,128,1,0.20932281017303467,0.8079875111579895,1.1285538077354431
131072,8,32,0,0.1716930866241455,0.918903112411499,0.390397310256958
131072,8,32,1,0.21788763999938965,0.9839873313903809,0.46352672576904297
131072,8,64,0,0.15701782703399658,0.9133656024932861,0.3483102321624756
131072,8,64,1,0.21388185024261475,0.9939290285110474,0.44832825660705566
131072,8,128,0,0.15763342380523682,0.910710871219635,0.3475342392921448
131072,8,128,1,0.20997703075408936,0.9838067889213562,0.43544042110443115
131072,16,32,0,0.16980695724487305,1.6399650573730469,0.5604939460754395
131072,16,32,1,0.22145867347717285,1.6928691864013672,0.6710491180419922
131072,16,64,0,0.24796700477600098,1.6378321647644043,0.5579158067703247
131072,16,64,1,0.2126375436782837,1.7068694829940796,0.6482106447219849
131072,16,128,0,0.15490961074829102,1.6428143978118896,0.5525009036064148
131072,16,128,1,0.209406316280365,1.6887897849082947,0.6456695795059204
131072,32,32,0,0.1699810028076172,3.0866308212280273,0.9779467582702637
131072,32,32,1,0.2191784381866455,3.135366678237915,1.074507713317871
131072,32,64,0,0.15968847274780273,3.0774821043014526,0.9728854894638062
131072,32,64,1,0.21213877201080322,3.1280370950698853,1.0563392639160156
131072,32,128,0,0.15693342685699463,3.180056393146515,0.9737870693206787
131072,32,128,1,0.21765023469924927,3.1123611330986023,1.0466676354408264
131072,64,32,0,0.17099308967590332,5.970260858535767,1.8166508674621582
131072,64,32,1,0.21769237518310547,5.993624925613403,1.8907365798950195
131072,64,64,0,0.16325652599334717,5.963918089866638,1.8071320056915283
131072,64,64,1,0.21208596229553223,5.974390625953674,1.8726634979248047
131072,64,128,0,0.15713196992874146,6.105140686035156,1.8120152354240417
131072,64,128,1,0.20982223749160767,6.678029417991638,1.8701591491699219
262144,1,32,0,0.12903428077697754,0.2627602815628052,0.1566162109375
262144,1,32,1,0.16174912452697754,0.3155604600906372,0.21663522720336914
262144,1,64,0,0.12401539087295532,0.2601698040962219,0.15414243936538696
262144,1,64,1,0.15902304649353027,0.3081665635108948,0.20654696226119995
262144,1,128,0,0.12339174747467041,0.25954103469848633,0.15332353115081787
262144,1,128,1,0.1565166711807251,0.30033960938453674,0.2020789086818695
262144,2,32,0,0.13338494300842285,0.34359729290008545,0.181915283203125
